,BlockName,Category,CreatedOn,Crop,DistrictName,KCCAns,QueryText,QueryType,Season,Sector,StateName
30,SANGOD                                            ,Condiments and Spices,2017-01-02 15:20:06.247,Garlic,KOTA,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME GROWTH IN GARLIC,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
31,KHAIRABAD                                         ,Pulses,2017-01-02 15:32:27.570,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
32,KHAIRABAD                                         ,Others,2017-01-02 15:39:41.117,Others,KOTA,THANX FOR CALLING KISAAN CALL CENTER,FOR CALLING KISAAN CALL CENTER,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
33,LADPURA                                           ,Cereals,2017-01-02 16:09:01.373,Barley (Jau),KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
34,SANGOD                                            ,Condiments and Spices,2017-01-02 17:08:41.403,Garlic,KOTA,SMS activation Process Is Successfully Completed on your number,Asked for SMS activation ?,Government Schemes,RABI,HORTICULTURE,RAJASTHAN
35,KHAIRABAD                                         ,Condiments and Spices,2017-01-02 17:36:53.013,Coriander,KOTA,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER,TELL ME CONTROL OF INSECT IN CORIANDER ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
36,SANGOD                                            ,Condiments and Spices,2017-01-02 17:52:38.707,Coriander,KOTA,SPRAY OF BELETON 1 ML PER LITER WATER,TELL ME INSECT CONTROL CORINDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
37,KHAIRABAD                                         ,Vegetables,2017-01-02 17:52:50.293,Pea (Vegetable),KOTA,SPRAY OF DIMETHOATE  30% EC 2 ML PER LITER WATER,TELL ME ABOUT AFIED CONTROL IN PEA,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
38,KHAIRABAD                                         ,Condiments and Spices,2017-01-03 07:40:30.030,Coriander,KOTA,SPRAY OF BELETON 1 GRAM or CALIXIN 1 ML or CARBENDAZIM 2 GRAM PER LITER WATER FOR CONTROL OF LONGIYA DISEASE IN CORIANDER,TELL ME CONTROL OF LONGIYA DISEASE IN CORIANDER  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
39,SANGOD                                            ,Pulses,2017-01-03 08:34:13.350,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,N0 RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
40,KHAIRABAD                                         ,Others,2017-01-03 08:38:57.063,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
41,LADPURA                                           ,Others,2017-01-03 10:04:22.263,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
42,SULTANPUR                                         ,Cereals,2017-01-03 10:24:26.873,Wheat,KOTA,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
43,KHAIRABAD                                         ,Condiments and Spices,2017-01-03 10:46:35.537,Garlic,KOTA,SPRAY SOLUBLE NPK 18:18:18: GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
44,ITAWA                                             ,Pulses,2017-01-03 10:53:16.597,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,SPRAY OF IMAMECTIN BENZOATE 1 GM PER 3 LITER WATER,TELL ME CUTWORM CONTROL IN GRAM ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
45,LADPURA                                           ,Others,2017-01-03 11:07:57.643,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
46,KHAIRABAD                                         ,Condiments and Spices,2017-01-03 11:10:01.860,Garlic,KOTA,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
47,LADPURA                                           ,Condiments and Spices,2017-01-03 15:29:30.800,Garlic,KOTA,SPRAY OF MULTIPLAX (MICRONUTRIENT) 4 ML PER LITER WATER,TELL ME YELLOW LEAF COLOUR IN GARLIC.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
48,SANGOD                                            ,Condiments and Spices,2017-01-03 15:39:26.440,Coriander,KOTA,SPRAY OF RIDOMIL MZ(METALEXYL+MENCOZEB) 2 GM PER LITER WATER,TELL ME DISEASE CONTROL IN CORIANDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
49,SANGOD                                            ,Condiments and Spices,2017-01-03 15:52:54.123,Garlic,KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
50,SANGOD                                            ,Condiments and Spices,2017-01-03 15:57:32.070,Coriander,KOTA,USE KITAZINE 2.5 LITER PER HECTER WITH IRRIGATION,TELL ME ROOT ROT IN CORIANDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
51,KHAIRABAD                                         ,Others,2017-01-03 16:49:17.273,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
52,SANGOD                                            ,Cereals,2017-01-03 17:13:46.003,Wheat,KOTA,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME WEEDICIDE USE IN STANDING WHEAT CROP.,Weed Management,RABI,AGRICULTURE,RAJASTHAN
53,ITAWA                                             ,Cereals,2017-01-03 17:18:36.790,Oats ,KOTA,ALL WEED CONTROL IN WHEAT CROPS SPRAY VISTA ( CLODINAPHOP PROPARGYL 15 % + METASULFURANMETHYL 1%) 64 GM PAR HEC AFTER 30-35 DAYS,TELL ME WEE CONTROL OATS,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
54,KHAIRABAD                                         ,Others,2017-01-03 17:19:20.983,Others,KOTA,THANX FOR CALLING KISAAN CALL CENTER,FOR CALLING KISAAN CALL CENTER,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
55,LADPURA                                           ,Cereals,2017-01-03 17:49:01.910,Wheat,KOTA,SPRAY OF ZINK SULPHATE  5 GRAM +UREA 10 GRAM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  IN WHEAT?,Nutrient Management,RABI,AGRICULTURE,RAJASTHAN
56,KHAIRABAD                                         ,Others,2017-01-03 18:24:52.953,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
57,KHAIRABAD                                         ,Condiments and Spices,2017-01-03 20:44:30.093,Garlic,KOTA,SPRAY OF ACEPHATE 75% SP 2 GM + MENCOJEB 2GM PAR LITAR WATER,TELL ME PEST AND FUNGAS CONTROL IN GARLIC ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
58,LADPURA                                           ,Fruits,2017-01-04 08:28:30.230,Pomegranate,KOTA,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPING,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
59,KHAIRABAD                                         ,Condiments and Spices,2017-01-04 08:30:47.977,Coriander,KOTA,SPRAY OF BELETON 1 GRAM or CALIXIN 1 ML or CARBENDAZIM 2 GRAM PER LITER WATER FOR CONTROL OF LONGIYA DISEASE IN CORIANDER,TELL ME CONTROL OF LONGIYA DISEASE IN CORIANDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
60,KHAIRABAD                                         ,Condiments and Spices,2017-01-04 08:32:21.533,Coriander,KOTA,SPRAY OF BELETON 1 GRAM or CALIXIN 1 ML or CARBENDAZIM 2 GRAM PER LITER WATER FOR CONTROL OF LONGIYA DISEASE IN CORIANDER,TELL ME CONTROL OF LONGIYA DISEASE IN CORIANDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
61,KHAIRABAD                                         ,Condiments and Spices,2017-01-04 12:26:03.463,Garlic,KOTA,SPRAY OF PROFENOFOS + CYPERMETHRIN 1.5 ML PER LITER WATER,TELL ME CONTROL OF LEAF MINOR IN GARLIC,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
62,ITAWA                                             ,Medicinal and Aromatic Plants,2017-01-04 12:38:03.010,Neem,KOTA,DRENCHING OF CARBENDAZIM 2 GM PER LITER,TELL ME CONTORL BLACK ROOT IN NEEM PLANT.,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
63,KHAIRABAD                                         ,Condiments and Spices,2017-01-04 12:49:07.623,Coriander,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
64,SANGOD                                            ,Others,2017-01-04 13:11:06.580,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
65,KHAIRABAD                                         ,Pulses,2017-01-04 13:14:49.770,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
66,SANGOD                                            ,Cereals,2017-01-04 14:04:22.627,Wheat,KOTA,ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS,TELL ME WEED CONTROL OF WHEAT,Weed Management,RABI,AGRICULTURE,RAJASTHAN
67,SANGOD                                            ,Condiments and Spices,2017-01-04 14:05:50.173,Garlic,KOTA,SPRAY OF CARBENDAZIM 12% + MANCOZEB 63% WP 2 GM PER LITER WATER,TELL ME ABOUT DISEASE CONTROL IN GARLIS,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
68,ITAWA                                             ,Condiments and Spices,2017-01-04 15:28:20.477,Methi (Fenugreek),KOTA,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER,TELL ME CUT WORM CONTROL IN METHI  ?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
69,ITAWA                                             ,Condiments and Spices,2017-01-04 16:37:13.267,Garlic,KOTA,SPRAY OF POTASSIUM SULPHATE 0:0:50 10 GM PER LITER WATER,TELL ME NUTRIENT MANAGEMENT  ?,Nutrient Management,RABI,HORTICULTURE,RAJASTHAN
70,LADPURA                                           ,Others,2017-01-04 17:04:59.310,Others,KOTA,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPING,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
71,SANGOD                                            ,Pulses,2017-01-04 20:07:29.520,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,SPRAY OF INDOXACARB 14.5% SC 1 ML PER LITER WATER,TELL ME CUT WORM CONTROL IN GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
72,ITAWA                                             ,Others,2017-01-05 08:11:26.933,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
73,LADPURA                                           ,Condiments and Spices,2017-01-05 09:19:43.623,Fenugreek,KOTA,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER,TELL ME INSECT CONTYROL IN FENUGREEK,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
74,SANGOD                                            ,Condiments and Spices,2017-01-05 09:22:15.870,Methi (Fenugreek),KOTA,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER,TELL ME APHID CONTROL IN METHI ?,	Plant Protection	,KHARIF,HORTICULTURE,RAJASTHAN
75,KHAIRABAD                                         ,Condiments and Spices,2017-01-05 10:16:42.510,Coriander,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,HORTICULTURE,RAJASTHAN
76,ITAWA                                             ,Cereals,2017-01-05 10:25:37.713,Wheat,KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
77,ITAWA                                             ,Fruits,2017-01-05 11:06:06.057,Citrus,KOTA,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER,TELL ME CONTROL OF FLOWER DROPING,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
78,SANGOD                                            ,Others,2017-01-05 12:10:35.750,Others,KOTA,SUBSIDY ON PIPE LINE= 50% OF TOTAL COST OR 15000/- MAXIMUM,TELL ME  SUBSIDY ON PIPE LINE,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
79,LADPURA                                           ,Cereals,2017-01-05 12:35:50.953,Wheat,KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
80,KHAIRABAD                                         ,Condiments and Spices,2017-01-05 13:03:42.137,Coriander,KOTA,SPRAY OF RIDOMIL MZ(METALEXYL+MENCOZEB) 2 GM PER LITER WATER,TELL ME DISEASE CONTROL OF CORIANDER,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
81,ITAWA                                             ,Pulses,2017-01-05 13:14:48.093,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
82,SANGOD                                            ,Others,2017-01-05 13:22:53.820,Others,KOTA,SUBSIDY ON SOLAR PLANT=70% OF TOTAL COST,TELL ME SUBSIDY ON SOLAR PLANT,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
83,ITAWA                                             ,Pulses,2017-01-05 13:32:10.040,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION,TELL ME ROOT ROT CONTROL IN GRAM,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
84,SANGOD                                            ,Cereals,2017-01-05 15:00:23.297,Wheat,KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,AGRICULTURE,RAJASTHAN
85,SANGOD                                            ,Others,2017-01-05 15:11:27.527,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
86,SULTANPUR                                         ,Others,2017-01-05 16:01:28.797,Others,KOTA,"BROAD LEAF WEED CONTROL 2,4-D ETHYL ESTER 38 % 1300 ML PER HECTER 
ALL WEED CONTROL IN WHEAT CROPS SPRAY TOTAL( SULFOSULFURAN 75%+METASULFURAN METHYL 5 % )80 WG 32 GM DISSOLVE 400-500 LITAR WATER SPRAY AFTER SOWING 30-35 DAYS",TELL ME ABOUT WEED CONTROL IN WHEAT,Weather,RABI,AGRICULTURE,RAJASTHAN
87,SANGOD                                            ,Pulses,2017-01-05 16:03:40.100,Bengal Gram (Gram/Chick Pea/Kabuli/Chana),KOTA,SPRAY OF MONOCROTOPHOS 36% SL 2 ML PER LITER WATER,TELL ME ABOUT INSECT CONTROL IN GRAM   ?,	Plant Protection	,RABI,AGRICULTURE,RAJASTHAN
88,SANGOD                                            ,Condiments and Spices,2017-01-05 16:05:24.450,Garlic,KOTA,SPRAY OF ACEPHATE 75% SP 2 GM PER LITER WATER,TELL ME INSECT CONTROL IN GARLIC?,	Plant Protection	,RABI,HORTICULTURE,RAJASTHAN
89,ITAWA                                             ,Cereals,2017-01-05 16:06:15.130,Wheat,KOTA,NO RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
90,ITAWA                                             ,Others,2017-01-05 17:17:44.250,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
91,ITAWA                                             ,Condiments and Spices,2017-01-05 17:25:21.657,Coriander,KOTA,SPRAY SOLUBLE NPK  18:18:18 GRADE 10 GM/LTR WATER,TELL ME NUTRIENT MANAGEMENT  ?,Fertilizer Use and Availability,RABI,HORTICULTURE,RAJASTHAN
92,KHAIRABAD                                         ,Others,2017-01-05 17:26:20.097,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
93,KHAIRABAD                                         ,Others,2017-01-05 19:29:05.703,Others,KOTA,TOLLFREE NO. OF OTHER GOVT. DEPTT= 18001806127,TELL ME ABOUT TOLLFREE NO. OF OTHER GOVT. DEPTT ?,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
94,LADPURA                                           ,Others,2017-01-05 19:47:23.853,Others,KOTA,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY,TELL ME ABOUT WEATHER INFORMATION ?,Weather,RABI,AGRICULTURE,RAJASTHAN
95,LADPURA                                           ,Cereals,2017-01-05 19:53:53.463,Wheat,KOTA,"NO RAINDFAL IN IN NEXT 5 DAY,BUT LIGHT CLOUDY",TELL ME WEATHER REPORT IN KOTA,Government Schemes,RABI,AGRICULTURE,RAJASTHAN
